cust_id,order_date,net_sales,customerSource
cust10819,10/13/17,0,facebook
cust10854,10/13/17,0,facebook
cust10860,10/13/17,527.09,facebook
cust10916,10/13/17,117,facebook
cust10920,10/13/17,0,facebook
cust10944,10/13/17,557.17,facebook
cust10963,10/13/17,325,facebook
cust10963,10/13/17,500.5,facebook
cust11134,10/13/17,500.5,facebook
cust11141,10/13/17,530.76,facebook
cust11144,10/13/17,217.72,facebook
cust11145,10/13/17,117,facebook
cust11146,10/13/17,0,tiktok
cust11147,10/13/17,125.62,facebook
cust11148,10/13/17,500.5,facebook
cust11149,10/13/17,500.5,facebook
cust11150,10/13/17,124.02,facebook
cust11151,10/13/17,0,facebook
cust11152,10/13/17,500.5,facebook
cust11153,10/13/17,130,facebook
cust11154,10/13/17,622.17,facebook
cust11155,10/13/17,617.5,facebook
cust11156,10/13/17,127.28,facebook
cust11157,10/13/17,0,facebook
cust11158,10/13/17,124.02,facebook
cust11159,10/13/17,0,facebook
cust11160,10/13/17,500.5,facebook
cust11161,10/13/17,247,facebook
cust11162,10/13/17,234,facebook
cust11163,10/13/17,111.15,facebook
cust11164,10/13/17,205.4,facebook
cust11165,10/13/17,125.32,facebook
cust11166,10/13/17,208.81,facebook
cust11167,10/13/17,138.62,facebook
cust11168,10/13/17,217.72,facebook
cust11169,10/13/17,125.32,facebook
cust11170,10/13/17,334.85,facebook
cust11171,10/13/17,351,facebook
cust11172,10/13/17,500.5,facebook
cust11173,10/13/17,234,facebook
cust1187,10/13/17,500.5,facebook
cust1195,10/13/17,530.53,facebook
cust1947,10/13/17,481,facebook
cust1959,10/13/17,654.55,facebook
cust2113,10/13/17,547.5,facebook
cust225,10/13/17,530.53,facebook
cust2300,10/13/17,0,facebook
cust2317,10/13/17,500.5,facebook
cust2485,10/13/17,510.41,facebook
cust275,10/13/17,500.5,facebook
cust3481,10/13/17,500.5,facebook
cust3709,10/13/17,0,facebook
cust4096,10/13/17,139.63,snapchat
cust4115,10/13/17,1001,facebook
cust4602,10/13/17,0,facebook
cust5384,10/13/17,599.95,facebook
cust5418,10/13/17,500.5,facebook
cust5889,10/13/17,125.32,facebook
cust6141,10/13/17,567.45,facebook
cust6554,10/13/17,500.5,facebook
cust6713,10/13/17,1057.62,facebook
cust7157,10/13/17,138.32,facebook
cust7445,10/13/17,500.5,facebook
cust774,10/13/17,0,facebook
cust788,10/13/17,0,facebook
cust8148,10/13/17,130,facebook
cust8556,10/13/17,126.75,facebook
cust8648,10/13/17,344.5,facebook
cust8936,10/13/17,617.5,facebook
cust9191,10/13/17,500.5,facebook
cust9662,10/13/17,0,facebook
cust9769,10/13/17,619.45,facebook
cust982,10/13/17,124.02,facebook
cust9855,10/13/17,520,facebook
cust997,10/13/17,1001,facebook
cust10058,10/12/17,351,facebook
cust10651,10/12/17,0,facebook
cust11056,10/12/17,138.62,facebook
cust11121,10/12/17,0,facebook
cust11122,10/12/17,126.75,facebook
cust11123,10/12/17,117,facebook
cust11124,10/12/17,124.02,facebook
cust11125,10/12/17,124.02,facebook
cust11126,10/12/17,0,facebook
cust11127,10/12/17,127.28,facebook
cust11128,10/12/17,126.75,facebook
cust11129,10/12/17,116.21,facebook
cust11130,10/12/17,0,facebook
cust11131,10/12/17,126.75,facebook
cust11132,10/12/17,0,facebook
cust11133,10/12/17,132.74,facebook
cust11134,10/12/17,240.5,facebook
cust11135,10/12/17,129.96,facebook
cust11136,10/12/17,117,facebook
cust11137,10/12/17,0,facebook
cust11138,10/12/17,117,facebook
cust11139,10/12/17,125.62,facebook
cust11140,10/12/17,98.15,facebook
cust11141,10/12/17,339.3,facebook
cust11142,10/12/17,243.91,facebook
cust11143,10/12/17,234,facebook
cust2498,10/12/17,234,facebook
cust5374,10/12/17,126.75,facebook
cust5720,10/12/17,0,facebook
cust6748,10/12/17,117,facebook
cust7110,10/12/17,0,facebook
cust8011,10/12/17,187.41,facebook
cust9226,10/12/17,88.4,facebook
cust9812,10/12/17,113.92,facebook
cust10178,10/11/17,0,snapchat
cust10389,10/11/17,0,facebook
cust10617,10/11/17,0,facebook
cust10617,10/11/17,0,facebook
cust10682,10/11/17,0,facebook
cust10783,10/11/17,0,facebook
cust10812,10/11/17,0,facebook
cust10865,10/11/17,126.75,facebook
cust10880,10/11/17,0,facebook
cust10909,10/11/17,0,facebook
cust11006,10/11/17,0,facebook
cust11095,10/11/17,88.4,facebook
cust11096,10/11/17,126.75,facebook
cust11097,10/11/17,110.02,facebook
cust11098,10/11/17,205.4,facebook
cust11099,10/11/17,234,facebook
cust11100,10/11/17,315.9,facebook
cust11101,10/11/17,117,facebook
cust11102,10/11/17,234,facebook
cust11103,10/11/17,234,facebook
cust11104,10/11/17,205.4,facebook
cust11105,10/11/17,88.4,facebook
cust11106,10/11/17,234,facebook
cust11107,10/11/17,117,facebook
cust11108,10/11/17,234,facebook
cust11109,10/11/17,0,facebook
cust11110,10/11/17,144.53,facebook
cust11111,10/11/17,114.14,facebook
cust11112,10/11/17,217.72,facebook
cust11113,10/11/17,325,facebook
cust11114,10/11/17,0,facebook
cust11115,10/11/17,124.02,facebook
cust11116,10/11/17,234,facebook
cust11116,10/11/17,0,facebook
cust11117,10/11/17,234,facebook
cust11118,10/11/17,125.32,facebook
cust11119,10/11/17,325,facebook
cust11120,10/11/17,0,facebook
cust1969,10/11/17,234,facebook
cust1969,10/11/17,0,facebook
cust2025,10/11/17,223.24,facebook
cust2865,10/11/17,442,facebook
cust3090,10/11/17,265.2,facebook
cust6016,10/11/17,117,facebook
cust6456,10/11/17,0,facebook
cust8010,10/11/17,0,facebook
cust8642,10/11/17,0,facebook
cust8653,10/11/17,715,facebook
cust8915,10/11/17,125.32,facebook
cust8951,10/11/17,315.9,facebook
cust9180,10/11/17,0,facebook
cust9373,10/11/17,126.75,facebook
cust9571,10/11/17,0,facebook
cust9691,10/11/17,0,facebook
cust9691,10/11/17,0,facebook
cust9833,10/11/17,120.34,facebook
cust10168,10/10/17,364,facebook
cust10178,10/10/17,0,snapchat
cust10434,10/10/17,125.32,facebook
cust10746,10/10/17,325,facebook
cust10774,10/10/17,125.62,facebook
cust10822,10/10/17,329.71,facebook
cust10975,10/10/17,0,facebook
cust11062,10/10/17,217.39,facebook
cust11063,10/10/17,8.62,facebook
cust11064,10/10/17,130,facebook
cust11065,10/10/17,9.91,facebook
cust11066,10/10/17,107.77,facebook
cust11067,10/10/17,0,facebook
cust11068,10/10/17,234,facebook
cust11069,10/10/17,113.92,facebook
cust11070,10/10/17,0,facebook
cust11071,10/10/17,113.92,facebook
cust11072,10/10/17,0,facebook
cust11073,10/10/17,250.11,facebook
cust11074,10/10/17,234,facebook
cust11075,10/10/17,186.95,facebook
cust11076,10/10/17,117,facebook
cust11077,10/10/17,117,facebook
cust11078,10/10/17,205.4,facebook
cust11079,10/10/17,126.75,facebook
cust11080,10/10/17,315.9,facebook
cust11081,10/10/17,117,facebook
cust11082,10/10/17,234,facebook
cust11083,10/10/17,117,facebook
cust11084,10/10/17,132.12,facebook
cust11085,10/10/17,351.88,facebook
cust11086,10/10/17,218.4,facebook
cust11087,10/10/17,235.66,facebook
cust11088,10/10/17,116.21,facebook
cust11089,10/10/17,125.32,facebook
cust11090,10/10/17,322.4,facebook
cust11091,10/10/17,139.75,facebook
cust11092,10/10/17,117,facebook
cust11093,10/10/17,308.88,facebook
cust11094,10/10/17,126.75,facebook
cust1632,10/10/17,325,facebook
cust201,10/10/17,124.45,facebook
cust2065,10/10/17,102.43,facebook
cust2991,10/10/17,125.32,tiktok
cust3286,10/10/17,351,facebook
cust3541,10/10/17,138.62,facebook
cust5995,10/10/17,154.73,facebook
cust7404,10/10/17,351,facebook
cust7818,10/10/17,138.62,facebook
cust8083,10/10/17,198.9,facebook
cust8946,10/10/17,132.74,facebook
cust927,10/10/17,0,facebook
cust9831,10/10/17,117,facebook
cust9902,10/10/17,243.91,facebook
cust9977,10/10/17,351,facebook
cust10060,10/9/17,0,facebook
cust10148,10/9/17,98.15,facebook
cust10173,10/9/17,117,facebook
cust10236,10/9/17,315.9,facebook
cust10306,10/9/17,234,facebook
cust10574,10/9/17,218.4,facebook
cust10883,10/9/17,0,facebook
cust10920,10/9/17,0,facebook
cust10949,10/9/17,0,facebook
cust11038,10/9/17,234,facebook
cust11039,10/9/17,125.62,facebook
cust11040,10/9/17,234,facebook
cust11041,10/9/17,125.62,facebook
cust11042,10/9/17,351,facebook
cust11043,10/9/17,117,facebook
cust11044,10/9/17,125.62,facebook
cust11045,10/9/17,125.62,facebook
cust11046,10/9/17,248.04,facebook
cust11047,10/9/17,304.2,facebook
cust11048,10/9/17,336,facebook
cust11049,10/9/17,125.62,facebook
cust11050,10/9/17,315.9,facebook
cust11051,10/9/17,248.04,facebook
cust11052,10/9/17,0,facebook
cust11053,10/9/17,265.2,facebook
cust11054,10/9/17,771.55,facebook
cust11055,10/9/17,0,facebook
cust11056,10/9/17,8.62,facebook
cust11057,10/9/17,127.28,facebook
cust11058,10/9/17,132.74,facebook
cust11059,10/9/17,110.02,facebook
cust11060,10/9/17,234,facebook
cust11061,10/9/17,243.91,facebook
cust1758,10/9/17,315.9,facebook
cust2851,10/9/17,117,facebook
cust2976,10/9/17,234,facebook
cust3007,10/9/17,247,facebook
cust4828,10/9/17,108.07,facebook
cust5324,10/9/17,256.87,facebook
cust7213,10/9/17,106.12,tiktok
cust7980,10/9/17,0,facebook
cust8213,10/9/17,214.5,facebook
cust8991,10/9/17,0,facebook
cust9031,10/9/17,125.62,facebook
cust928,10/9/17,125.62,facebook
cust9856,10/9/17,273,facebook
cust10035,10/8/17,125.32,facebook
cust10371,10/8/17,0,facebook
cust10512,10/8/17,0,facebook
cust10523,10/8/17,468,facebook
cust10587,10/8/17,125.62,facebook
cust10745,10/8/17,416,facebook
cust10777,10/8/17,128.58,facebook
cust11025,10/8/17,9.75,facebook
cust11026,10/8/17,117,facebook
cust11027,10/8/17,0,facebook
cust11028,10/8/17,0,facebook
cust11029,10/8/17,117,facebook
cust11030,10/8/17,93.7,facebook
cust11031,10/8/17,123.5,facebook
cust11032,10/8/17,0,facebook
cust11033,10/8/17,125.23,facebook
cust11034,10/8/17,9.75,facebook
cust11035,10/8/17,124.02,facebook
cust11036,10/8/17,124.02,facebook
cust11037,10/8/17,207.06,facebook
cust1283,10/8/17,0,facebook
cust1397,10/8/17,556.4,facebook
cust1865,10/8/17,234,facebook
cust3007,10/8/17,358.8,facebook
cust4222,10/8/17,126.75,tiktok
cust5,10/8/17,274.04,facebook
cust8011,10/8/17,116.21,facebook
cust9083,10/8/17,183.3,facebook
cust9571,10/8/17,0,facebook
cust10122,10/7/17,234,snapchat
cust10846,10/7/17,487.5,facebook
cust1086,10/7/17,335.92,facebook
cust10874,10/7/17,205.4,facebook
cust10980,10/7/17,315.9,facebook
cust11012,10/7/17,0,facebook
cust11013,10/7/17,125.62,facebook
cust11014,10/7/17,0,facebook
cust11015,10/7/17,125.32,facebook
cust11016,10/7/17,234,facebook
cust11017,10/7/17,125.62,facebook
cust11018,10/7/17,125.62,facebook
cust11019,10/7/17,132.74,facebook
cust11020,10/7/17,126.75,facebook
cust11021,10/7/17,125.62,facebook
cust11022,10/7/17,126.75,facebook
cust11023,10/7/17,0,facebook
cust11024,10/7/17,355.17,facebook
cust195,10/7/17,125.32,facebook
cust5119,10/7/17,1006.66,facebook
cust6290,10/7/17,43.72,facebook
cust6899,10/7/17,117,facebook
cust7153,10/7/17,497.25,facebook
cust8210,10/7/17,184.86,facebook
cust8210,10/7/17,101.4,facebook
cust8984,10/7/17,166.74,facebook
cust9099,10/7/17,127.28,facebook
cust10126,10/6/17,234,facebook
cust10710,10/6/17,0,facebook
cust10747,10/6/17,0,facebook
cust10816,10/6/17,0,facebook
cust10858,10/6/17,0,facebook
cust10988,10/6/17,315.9,facebook
cust10989,10/6/17,293.8,facebook
cust10990,10/6/17,126.75,facebook
cust10991,10/6/17,88.4,facebook
cust10992,10/6/17,0,facebook
cust10993,10/6/17,234,facebook
cust10994,10/6/17,234,facebook
cust10995,10/6/17,243.91,facebook
cust10996,10/6/17,125.62,facebook
cust10997,10/6/17,0,facebook
cust10998,10/6/17,125.62,facebook
cust10999,10/6/17,198.9,facebook
cust11000,10/6/17,234,facebook
cust11001,10/6/17,117,facebook
cust11002,10/6/17,433.24,facebook
cust11003,10/6/17,234,facebook
cust11004,10/6/17,117,facebook
cust11005,10/6/17,125.32,facebook
cust11006,10/6/17,13,facebook
cust11007,10/6/17,264.26,facebook
cust11008,10/6/17,126.75,facebook
cust11009,10/6/17,125.62,facebook
cust11010,10/6/17,113.92,facebook
cust11011,10/6/17,132.74,facebook
cust1277,10/6/17,117,facebook
cust1938,10/6/17,421.2,facebook
cust241,10/6/17,205.4,facebook
cust3224,10/6/17,0,facebook
cust3224,10/6/17,0,facebook
cust4739,10/6/17,442,facebook
cust697,10/6/17,0,facebook
cust7432,10/6/17,117,facebook
cust7965,10/6/17,394.03,facebook
cust8429,10/6/17,154.73,facebook
cust8663,10/6/17,117,facebook
cust9383,10/6/17,0,facebook
cust10041,10/5/17,312,facebook
cust10054,10/5/17,205.4,facebook
cust10373,10/5/17,362.58,facebook
cust10520,10/5/17,0,facebook
cust10540,10/5/17,234,facebook
cust10568,10/5/17,0,facebook
cust10619,10/5/17,139.75,facebook
cust10677,10/5/17,0,facebook
cust10686,10/5/17,1058.2,facebook
cust10699,10/5/17,234,facebook
cust10785,10/5/17,0,facebook
cust10815,10/5/17,234,facebook
cust10965,10/5/17,117,facebook
cust10966,10/5/17,198.9,facebook
cust10967,10/5/17,101,facebook
cust10968,10/5/17,117,facebook
cust10969,10/5/17,117,facebook
cust10970,10/5/17,144.53,facebook
cust10971,10/5/17,585,facebook
cust10972,10/5/17,117,facebook
cust10973,10/5/17,0,facebook
cust10974,10/5/17,128.58,facebook
cust10975,10/5/17,132.74,facebook
cust10976,10/5/17,102.43,facebook
cust10977,10/5/17,541.63,facebook
cust10978,10/5/17,125.62,facebook
cust10979,10/5/17,234,facebook
cust10980,10/5/17,117,facebook
cust10981,10/5/17,351,facebook
cust10982,10/5/17,117,facebook
cust10983,10/5/17,149.31,facebook
cust10984,10/5/17,335.4,facebook
cust10985,10/5/17,101.4,facebook
cust10986,10/5/17,403,facebook
cust10987,10/5/17,130,facebook
cust1596,10/5/17,139.75,facebook
cust2267,10/5/17,298.35,facebook
cust2389,10/5/17,136.15,facebook
cust4573,10/5/17,117,facebook
cust4890,10/5/17,198.9,facebook
cust5095,10/5/17,125.62,facebook
cust5139,10/5/17,362.58,facebook
cust5961,10/5/17,0,facebook
cust6246,10/5/17,307.57,facebook
cust8320,10/5/17,116.21,facebook
cust8844,10/5/17,125.32,facebook
cust9461,10/5/17,0,facebook
cust9665,10/5/17,113.92,facebook
cust982,10/5/17,0,facebook
cust9925,10/5/17,348.4,facebook
cust10130,10/4/17,0,snapchat
cust10246,10/4/17,125.62,facebook
cust10252,10/4/17,234,snapchat
cust10462,10/4/17,0,snapchat
cust10724,10/4/17,0,facebook
cust10934,10/4/17,117,facebook
cust10935,10/4/17,234,facebook
cust10936,10/4/17,208.81,facebook
cust10937,10/4/17,315.9,facebook
cust10938,10/4/17,136.5,facebook
cust10939,10/4/17,124.02,facebook
cust10940,10/4/17,117,facebook
cust10941,10/4/17,176.8,facebook
cust10942,10/4/17,413.4,facebook
cust10943,10/4/17,117,facebook
cust10944,10/4/17,0,facebook
cust10945,10/4/17,243.31,facebook
cust10946,10/4/17,0,facebook
cust10947,10/4/17,189.8,facebook
cust10948,10/4/17,205.4,facebook
cust10949,10/4/17,530.63,facebook
cust10950,10/4/17,115.05,facebook
cust10951,10/4/17,205.4,facebook
cust10952,10/4/17,250.9,facebook
cust10953,10/4/17,126.75,facebook
cust10954,10/4/17,234,facebook
cust10955,10/4/17,130,facebook
cust10956,10/4/17,0,facebook
cust10957,10/4/17,585,facebook
cust10958,10/4/17,101.4,facebook
cust10959,10/4/17,482.3,facebook
cust10960,10/4/17,335.4,facebook
cust10961,10/4/17,234,facebook
cust10962,10/4/17,0,facebook
cust10963,10/4/17,325,facebook
cust10964,10/4/17,125.62,facebook
cust1791,10/4/17,315.9,facebook
cust3926,10/4/17,110.02,facebook
cust396,10/4/17,372.06,facebook
cust5695,10/4/17,0,facebook
cust5795,10/4/17,351.39,facebook
cust5839,10/4/17,133.9,facebook
cust6378,10/4/17,0,facebook
cust6378,10/4/17,117,facebook
cust6515,10/4/17,125.62,tiktok
cust6749,10/4/17,218.4,facebook
cust6927,10/4/17,126.75,facebook
cust7959,10/4/17,0,facebook
cust835,10/4/17,110.02,facebook
cust8606,10/4/17,218.4,facebook
cust8658,10/4/17,99.58,facebook
cust8664,10/4/17,0,facebook
cust8684,10/4/17,399.2,facebook
cust8778,10/4/17,315.9,facebook
cust9412,10/4/17,198.9,facebook
cust9484,10/4/17,117,facebook
cust9653,10/4/17,357.5,facebook
cust10049,10/3/17,0,snapchat
cust10108,10/3/17,315.9,facebook
cust10269,10/3/17,0,facebook
cust10371,10/3/17,325,facebook
cust10491,10/3/17,0,snapchat
cust10536,10/3/17,0,facebook
cust10554,10/3/17,0,facebook
cust10560,10/3/17,0,facebook
cust10567,10/3/17,0,facebook
cust10671,10/3/17,0,facebook
cust10673,10/3/17,0,facebook
cust10700,10/3/17,260,facebook
cust10726,10/3/17,0,facebook
cust10732,10/3/17,117,facebook
cust10901,10/3/17,201.19,facebook
cust10902,10/3/17,201.19,facebook
cust10903,10/3/17,117,facebook
cust10904,10/3/17,125.32,facebook
cust10905,10/3/17,133,facebook
cust10905,10/3/17,120,facebook
cust10905,10/3/17,120,facebook
cust10906,10/3/17,113.92,facebook
cust10907,10/3/17,117,facebook
cust10908,10/3/17,126.75,facebook
cust10909,10/3/17,336.04,facebook
cust10910,10/3/17,234,facebook
cust10911,10/3/17,117,facebook
cust10912,10/3/17,0,facebook
cust10913,10/3/17,107.48,facebook
cust10914,10/3/17,127.28,facebook
cust10915,10/3/17,123.5,facebook
cust10916,10/3/17,117,facebook
cust10917,10/3/17,125.62,facebook
cust10918,10/3/17,591.5,facebook
cust10919,10/3/17,117,facebook
cust10920,10/3/17,210.6,facebook
cust10921,10/3/17,125.62,facebook
cust10922,10/3/17,376.74,facebook
cust10923,10/3/17,91.26,facebook
cust10924,10/3/17,217.39,facebook
cust10925,10/3/17,132.74,facebook
cust10926,10/3/17,234,facebook
cust10927,10/3/17,125.62,facebook
cust10927,10/3/17,0,facebook
cust10928,10/3/17,125.62,facebook
cust10929,10/3/17,117,facebook
cust10930,10/3/17,125.62,facebook
cust10931,10/3/17,245.99,facebook
cust10932,10/3/17,125.62,facebook
cust10933,10/3/17,520,facebook
cust2158,10/3/17,0,facebook
cust2498,10/3/17,351,facebook
cust2631,10/3/17,266.5,facebook
cust4304,10/3/17,117,facebook
cust5465,10/3/17,0,facebook
cust6554,10/3/17,110.02,facebook
cust7463,10/3/17,89.74,facebook
cust7630,10/3/17,243.91,facebook
cust8423,10/3/17,95.21,facebook
cust8630,10/3/17,292.5,facebook
cust8653,10/3/17,0,facebook
cust8936,10/3/17,110.02,facebook
cust9228,10/3/17,0,facebook
cust9277,10/3/17,520,facebook
cust9291,10/3/17,234,facebook
cust9375,10/3/17,243.91,facebook
cust9468,10/3/17,0,facebook
cust9678,10/3/17,0,facebook
cust9866,10/3/17,315.9,facebook
cust10287,10/2/17,234,facebook
cust10341,10/2/17,111.68,snapchat
cust10367,10/2/17,0,snapchat
cust10411,10/2/17,0,facebook
cust10523,10/2/17,0,facebook
cust10682,10/2/17,125.62,facebook
cust10713,10/2/17,145.12,facebook
cust10713,10/2/17,0,facebook
cust10867,10/2/17,351,facebook
cust10868,10/2/17,570.44,facebook
cust10869,10/2/17,124.02,facebook
cust10870,10/2/17,202.8,facebook
cust10871,10/2/17,520,facebook
cust10872,10/2/17,234,facebook
cust10873,10/2/17,325,facebook
cust10874,10/2/17,101.4,facebook
cust10875,10/2/17,8.62,facebook
cust10876,10/2/17,125.32,facebook
cust10877,10/2/17,101.4,facebook
cust10878,10/2/17,252.79,facebook
cust10879,10/2/17,117,facebook
cust10880,10/2/17,117,facebook
cust10881,10/2/17,117,facebook
cust10882,10/2/17,132.74,facebook
cust10883,10/2/17,325,facebook
cust10884,10/2/17,235.66,facebook
cust10885,10/2/17,650.1,facebook
cust10886,10/2/17,149.15,facebook
cust10887,10/2/17,125.62,facebook
cust10888,10/2/17,234,facebook
cust10889,10/2/17,117,facebook
cust10890,10/2/17,124.02,facebook
cust10891,10/2/17,0,facebook
cust10892,10/2/17,117,facebook
cust10893,10/2/17,117,facebook
cust10894,10/2/17,117,facebook
cust10895,10/2/17,234,facebook
cust10896,10/2/17,117,facebook
cust10897,10/2/17,117,facebook
cust10898,10/2/17,0,facebook
cust10899,10/2/17,0,facebook
cust10900,10/2/17,0,facebook
cust189,10/2/17,498.56,facebook
cust2372,10/2/17,539.5,facebook
cust2514,10/2/17,202.8,facebook
cust3221,10/2/17,465.4,facebook
cust3321,10/2/17,111.15,facebook
cust3820,10/2/17,201.19,facebook
cust4952,10/2/17,109.72,facebook
cust5407,10/2/17,201.19,facebook
cust5574,10/2/17,234,facebook
cust5876,10/2/17,101.4,facebook
cust6159,10/2/17,912.55,facebook
cust632,10/2/17,198.9,facebook
cust6417,10/2/17,520,facebook
cust6554,10/2/17,0,facebook
cust6690,10/2/17,344.5,facebook
cust8657,10/2/17,106.12,facebook
cust8892,10/2/17,125.32,facebook
cust9075,10/2/17,125.32,facebook
cust9633,10/2/17,101.4,facebook
cust9752,10/2/17,0,facebook
cust9880,10/2/17,0,facebook
cust9968,10/2/17,325,facebook
cust9987,10/2/17,112.05,facebook
cust10550,10/1/17,110.02,facebook
cust10561,10/1/17,125.62,facebook
cust10567,10/1/17,132.74,facebook
cust10699,10/1/17,0,facebook
cust10845,10/1/17,109.2,facebook
cust10846,10/1/17,0,facebook
cust10847,10/1/17,125.62,facebook
cust10848,10/1/17,353.6,facebook
cust10849,10/1/17,202.8,facebook
cust10850,10/1/17,125.62,facebook
cust10851,10/1/17,306.8,facebook
cust10852,10/1/17,88.4,facebook
cust10853,10/1/17,140.28,facebook
cust10854,10/1/17,0,facebook
cust10855,10/1/17,293.83,facebook
cust10856,10/1/17,88.4,facebook
cust10857,10/1/17,98.68,facebook
cust10858,10/1/17,125.62,facebook
cust10859,10/1/17,125.62,facebook
cust10860,10/1/17,124.02,facebook
cust10861,10/1/17,210.6,facebook
cust10862,10/1/17,117,facebook
cust10863,10/1/17,117,facebook
cust10864,10/1/17,105.3,facebook
cust10865,10/1/17,111.15,facebook
cust10866,10/1/17,109.72,facebook
cust1518,10/1/17,125.62,facebook
cust1751,10/1/17,205.4,facebook
cust2877,10/1/17,205.4,facebook
cust2959,10/1/17,499.2,facebook
cust2991,10/1/17,125.32,tiktok
cust304,10/1/17,125.62,facebook
cust49,10/1/17,116.21,facebook
cust5337,10/1/17,110.02,facebook
cust5631,10/1/17,304.2,facebook
cust6502,10/1/17,111.68,facebook
cust682,10/1/17,99.88,facebook
cust7218,10/1/17,257.4,facebook
cust7586,10/1/17,196.56,facebook
cust8010,10/1/17,234,facebook
cust8148,10/1/17,0,facebook
cust8148,10/1/17,0,facebook
cust892,10/1/17,218.4,facebook
cust9367,10/1/17,261.3,facebook
cust9496,10/1/17,416,facebook
cust9499,10/1/17,235.3,facebook
cust9972,10/1/17,325,facebook
cust10041,9/30/17,205.4,facebook
cust10366,9/30/17,0,facebook
cust10612,9/30/17,338.25,facebook
cust10735,9/30/17,0,facebook
cust10740,9/30/17,97.02,facebook
cust10828,9/30/17,0,facebook
cust10829,9/30/17,202.8,facebook
cust10830,9/30/17,234,facebook
cust10831,9/30/17,97.02,facebook
cust10832,9/30/17,101.4,facebook
cust10832,9/30/17,0,facebook
cust10833,9/30/17,386.75,facebook
cust10834,9/30/17,325,facebook
cust10835,9/30/17,397.07,facebook
cust10836,9/30/17,117,facebook
cust10837,9/30/17,125.62,facebook
cust10838,9/30/17,117,facebook
cust10839,9/30/17,315.9,facebook
cust10840,9/30/17,234,facebook
cust10841,9/30/17,110.02,facebook
cust10842,9/30/17,342.2,facebook
cust10843,9/30/17,189.8,facebook
cust10844,9/30/17,0,facebook
cust1821,9/30/17,231.5,facebook
cust195,9/30/17,202.8,facebook
cust2013,9/30/17,485.42,facebook
cust5614,9/30/17,110.02,facebook
cust5682,9/30/17,388.6,facebook
cust6291,9/30/17,111.15,facebook
cust6334,9/30/17,110.02,facebook
cust6863,9/30/17,112.07,facebook
cust6873,9/30/17,189.8,facebook
cust754,9/30/17,109.72,facebook
cust7623,9/30/17,185.64,facebook
cust8085,9/30/17,111.15,facebook
cust8113,9/30/17,189.8,facebook
cust8447,9/30/17,109.72,facebook
cust8619,9/30/17,294.55,facebook
cust8718,9/30/17,319.8,facebook
cust9011,9/30/17,455,facebook
cust9063,9/30/17,117,facebook
cust9128,9/30/17,455,facebook
cust9313,9/30/17,132.74,facebook
cust9362,9/30/17,114.36,facebook
cust10156,9/29/17,0,facebook
cust10258,9/29/17,110.02,facebook
cust1036,9/29/17,110.06,facebook
cust10471,9/29/17,0,facebook
cust10588,9/29/17,0,facebook
cust10592,9/29/17,143.61,facebook
cust10596,9/29/17,0,facebook
cust10637,9/29/17,0,facebook
cust10644,9/29/17,0,facebook
cust10725,9/29/17,117,facebook
cust10726,9/29/17,111.15,facebook
cust10761,9/29/17,109.72,facebook
cust10786,9/29/17,101.4,facebook
cust10796,9/29/17,218.4,facebook
cust10797,9/29/17,19.15,facebook
cust10798,9/29/17,338,facebook
cust10799,9/29/17,110.02,facebook
cust10800,9/29/17,0,facebook
cust10801,9/29/17,202.8,facebook
cust10802,9/29/17,309.93,facebook
cust10803,9/29/17,127.28,facebook
cust10804,9/29/17,125.62,facebook
cust10805,9/29/17,0,facebook
cust10806,9/29/17,0,facebook
cust10807,9/29/17,0,facebook
cust10808,9/29/17,243.91,facebook
cust10809,9/29/17,131.04,facebook
cust10810,9/29/17,110.02,facebook
cust10811,9/29/17,101.4,facebook
cust10812,9/29/17,202.8,facebook
cust10813,9/29/17,0,facebook
cust10814,9/29/17,101.4,facebook
cust10815,9/29/17,210.6,facebook
cust10816,9/29/17,234,facebook
cust10817,9/29/17,125.32,facebook
cust10818,9/29/17,101.36,facebook
cust10819,9/29/17,202.8,facebook
cust10820,9/29/17,327.93,facebook
cust10821,9/29/17,336.7,facebook
cust10822,9/29/17,111.15,facebook
cust10823,9/29/17,304.2,facebook
cust10824,9/29/17,0,facebook
cust10825,9/29/17,0,facebook
cust10826,9/29/17,109.72,facebook
cust10827,9/29/17,202.8,facebook
cust1083,9/29/17,548.6,facebook
cust1141,9/29/17,202.8,facebook
cust1448,9/29/17,110.02,facebook
cust228,9/29/17,109.54,facebook
cust2297,9/29/17,552.18,facebook
cust2729,9/29/17,202.8,facebook
cust2768,9/29/17,304.2,facebook
cust2797,9/29/17,455,facebook
cust2899,9/29/17,111.15,facebook
cust2993,9/29/17,109.68,facebook
cust4006,9/29/17,101.4,facebook
cust4330,9/29/17,126.75,facebook
cust4468,9/29/17,100.09,facebook
cust4746,9/29/17,110.02,facebook
cust4945,9/29/17,351,facebook
cust5118,9/29/17,125.32,facebook
cust5566,9/29/17,202.8,tiktok
cust5568,9/29/17,101.4,facebook
cust5631,9/29/17,109.68,facebook
cust5703,9/29/17,225,facebook
cust58,9/29/17,233.69,facebook
cust5835,9/29/17,1190.8,facebook
cust6253,9/29/17,263.9,facebook
cust6269,9/29/17,214.97,facebook
cust6345,9/29/17,228.8,facebook
cust636,9/29/17,455,facebook
cust6379,9/29/17,138.62,facebook
cust6456,9/29/17,202.8,facebook
cust6620,9/29/17,0,facebook
